Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Unknown	Ravenscroft, Trevor — De lans van het lot : de occulte macht achter de lans, die de zijde van Christus doorstak, en hoe Hitler de kracht misbruikte om de wereld aan zijn voeten te krijgen	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9020248200	f. 39.50	7951038
Ravensteijn, Jan — zze: Professor van Ravenzwaay heeft weer wat	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Raviez, Steye — China na Mao	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9026980809	f. 39.50	7957130
Unknown	Rawie, Jean Pierre — Het meisje en de dood	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9060051610	f. 12.50	7919495
Unknown	Rawson, Clayton — Hocus pocus : een groot goochelboek voor iedereen	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9024318882	f. 24.90	7923549
Unknown	Ray Norton	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	843995204X	f. 1.95	7914326
Unknown	Ray, Cyril — Wijnen van de wereld	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9026931921	f. 34.50	7924119
Unknown	Ray, Mary — Vlucht naar de toekomst	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9062380719	f. 18.50	7946281
Unknown	Raydán : journal of ancient Yemeni antiquities and epigraphy. — Crater, Aden : The Yemeni centre for cultural and archaeological research, [1979-]. Vol. 1	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	N/A	Unknown	Unknown
Unknown	Rayner, Claire — Dat ben jij	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9027443661	f. 14.50	7952234
Unknown	Rayner, Ronald — Paddestoelen	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	9010026396	f. 14.90	7952278
Unknown	Razowski, J. — The systematic position of Olinda and Isotorias (Lepidoptra, Tortricidea)	Gent	Vereniging voor het Museum van hedendaagse kunst	1979	2	78 cm	N/A	Unknown	7949496
Unknown	Unknown	RdV raadgever. — Antwerpen	Helios. F. Vansteenhuyse — Dokter	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Reacties op de contourennota 2 : bundeling van commentaren op de vervolgnota "Contouren van een toekomstig onderwijsbestel 2"	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Read, Jan — Gids voor de wijnen van Spanje en Portugal	Unknown	Unknown	Unknown	Unknown	Unknown	9010022285	f. 14.90	7905478
Read, Piers Paul	De grote treinroof : nieuwe spectaculaire ontwikkelingen	Baarn	Meulenhoff	1979	278	22 cm	N/A	Unknown	7947716
Read, Ronald C.	Het grote tangram boek	Laren	Luitingh	1978	160	21 cm	9024502691	f. 19.90	7902179
Unknown	Reader's , De, digest bloemen-en plantenencyclopedie : een geillustreerd naslagwerk over gekweekte bloemen en planten	Unknown	Unknown	Unknown	Unknown	Unknown	9064070105	f. 95	7929260
Unknown	Reader's Digest handboek praktisch tuinieren	Amsterdam [etc.]	Reader'sDigest	1977	575	22 X 24 cm	N/A	f. 76.90	7915431
Unknown	Reading literature	Culemborg	Educaboek/Tjeenk Willink/Noorduijn	1979	289	24 cm	9011854373	f. 19.50	7928214
Unknown	Readings in Creole studies	Ghent	Story-Scientia	1979	352	24 cm	9064391637	Unknown	7953158
Unknown	Readings in the sociology of languag e	The Hague [etc.]	Mouton	1977	808	23 cm	N/A	Unknown	Unknown
Unknown	Reaktie , Eerste, op de adviesaanvraag over het NOKrapport "Effektiviteit en doelmatigheid van de landelijke organisaties voor vrijwilligers jeugd-en jongerenwerk"	's-Gravenhage	Staatsuitgeverij	1978	10	29 cm	9012023602	f. 3.50	7909089
Unknown	Unknown	Amsterdam	Real free press.no. 1	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Real , The, thing : workbook: for havo/vwo	Zutphen	Thieme	1979	88	25 cm	9003365709	f. 8.40	7919234
Unknown	Realisme en naturalisme	Nijmegen	Gottmer ; Brugge	Unknown	158	23 cm	9026434014	f. 22.90	7924007
Unknown	Reappraisals in overseas history	[The Hague]	Leiden University press	1979	Unknown	Unknown	9060214447	f. 68	7953265
Unknown	Reappraisals in overseas history	['s-Gravenhage]	Leiden University Press	1979	248	23 cm	9060214471	f. 38	7956001
Unknown	Recent advances in recepter chemistry : proceedings of the. International symposium on recent advances inreceptor chemistry held in Camerino, Italy, 11-14September, 1978	Amsterdam [etc.]	Elsevier/North-Holland	1979	319	25 cm	0444800948	f. 98	7912295
Unknown	Recent advances in reproduction and regulation of fertility : proceedings of the symposium on recentadvances in reproduction and regulation of fertility,held in New Dehli, India, October 24-28, 1978	Amsterdam [etc.]	Elsevier/North-Holland biomedical press	1979	599	25 cm	0444801235	f. 150	7932136
Unknown	Recent advances in ultrasound diagnosis : proceedings of the International symposium on recent advances inultrasound diagnosis, Dubrovnik, October 10-15, 1977	Amsterdam [etc.]	ExcerptaMedica	1978	331	25 cm	0444900225	Unknown	7950055
Unknown	Unknown	Amsterdam [etc.]Elsevier. 1977	Proceedings of the sixth International symposium on recent crustal movements	Unknown	663	25 cm	0444417834	f. 160	7920284
Unknown	Recent developments in chromatography and electrophoresis : proceedings of the 9th International symposium on chromatography and eleetrophoresis,Riva del Garda, 15-17 May 1978	Amsterdam [etc.]	Elsevier	1979	357	25 cm	0444417850	Unknown	7920281
Unknown	Recent developments in historical phonology	The Hague [etc.]	Mouton	1978	455	24 cm	9027977062	Unknown	7903645
Unknown	Recepten, tips en menu's : voor het (calorieënbeperkt) energiebeperkt dieet	's-Gravenhage	Voorlichtingsbureau voor de voeding	1979	20	21 cm	N/A	f. 1	7950640
Unknown	Receptenleer	Unknown	Unknown	Unknown	Unknown	Unknown	9023621611	f. 19.50	7939147
Recheis, Käthe	Marty's zomer in Ierland	Antwerpen	Lotus	1979	148	22 cm	9062909221	f. 18.90	7942175
Unknown	Unknown	Paris ; La Haye	Mouton. 10	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Recherches d'islamologie : recueil d'articles	Louvain	Peeters ; Louvain-la-Neuve	Unknown	401	25 cm	N/A	Unknown	Unknown
Unknown	Unknown	Leiden	Brill	1979	414	25 cm	9004058230	f. 188	7912305
Rechlin, Eva	Monika ontdekt de liefde	Amsterdam [etc.]	Zuid-Hollandsche U.M.	1979	Unknown	Unknown	9010027929	f. 17.50	7950457
Unknown	Unknown	Deventer	Kluwer. P. J. Elzinga	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Recht en macht	Baarn	Bosch & Keuning	1979	87	21 cm	9024643074	f. 12.50	7910311
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Deventer	Kluwer. 2	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Deventer	Van Loghum Slaterus Zwolle	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Recht en wet	Culemborg	Educaboek/Stam/Robijn	1979	52	30 cm	9011711521	f. 9.50	7934108
Unknown	Recht in theorie en praktijk : getoetst door middel van discussievragen	Culemborg Educaboek ; [Assen]	Van Gorcum	1979	254	21 cm	9028382402	f. 27.25	7948018
Unknown	Recht voor havo	Groningen	Wolters-Noordhoff	1978	213	23 cm	900126252X	f. 20.50	7911157
Unknown	Recht voor meao	156 p.	ill. ; 24 cm. ISBN 90-01-03037-8	Unknown	Unknown	Unknown	9001030378	f. 22.50	7947463
Recht, Steven de	Bakravrouw en koeliemeid	's-Gravenhage	BZZTóH	1978	220	20 cm	9062910114	f. 17.50	7939357
Unknown	Recht	Zutphen	Thieme	1978	64	30 cm	9011723511	f. 7.50	7938468
Unknown	Rechten , De, van de mens in het buitenlands beleid : [nota]	['s-Gravenhage]	[Staatsuitgeverij]	1979	174	28 cm	9012025583	f. 19.50	7929156
Unknown	Rechten, De, van het kind	Helmond	Helmond ; Antwerpen	Unknown	322	31 cm	9025247687	f. 49.50	7922147
Unknown	Unknown	Driebergen	Landelijk centrum voor gereformeerd jeugdwerk	1979	36	23 cm	N/A	f. 3	7921241
Unknown	Rechten van jongeren	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	f. 5	7944375
Unknown	Rechten voor woonwagenbewoners? Vergeet het maar! : een globale analyse van het handelen van overheden met betrekking tot het regionaal woonwagencentrum te Venlo of hoe de woonwagenbewoners veel beloofd wordt, maar...	Venlo	Stichting R.K. woonwagenwerk	1977	296	30 cm	N/A	Unknown	7908328
Unknown	Unknown	Amsterdam [etc.]	Elsevier.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rechtsbijstandverzekering : bijdrage in de oplossing van het rechtshulpprobleem!	Den Haag	Nederlandse organisatie van rechtsbijstandassuradeuren	1975	8	21 cm	N/A	Unknown	7910370
Unknown	Unknown	Deventer	Kluwer	1979	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rechts-en wetskennis : eenvoudige behandeling	Groningen	Wolters-Noordhoff	1979	102	21 cm	9001031323	f. 12	7930222
Unknown	Rechts-en wetskennis voor de praktijkexamens	Groningen	Wolters-Noordhoff	1979	224	21 cm	9001584535	f. 22.50	7941126
Unknown	Rechtspositie patiënten in psychiatrische ziekenhuizen resultaten enquête	41, [152] p.	tabn. ; 28 cm. Omslagtitel.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rechtspraak vreemdelingenrecht	Alphen aan den Rijn	Samsom. 1978.	Unknown	340	25 cm	9014028555	f. 55	7951260
Unknown	Rechtspraak vreemdelingenrecht : 1968 t/m 1977	630 p. ; 25 cm. ISBN 90-14-02855-5	f. 45.- 7932345	Unknown	Unknown	Unknown	9014028555	f. 45	7932345
Reckman, Piet	Ons soort mensen : over de Derde Wereld en de ónze	93 p.	ill. ; 20 cm. f. 1.75 7920412 Zie ook	Unknown	Unknown	Unknown	N/A	f. 1.75	7920412
Unknown	Reclame marketing handboek	Amsterdam	De Jong. 1979.	Unknown	231	27 cm	N/A	f. 85	7938498
Unknown	Reclameschrift	Lelystad	Stichting IVIO	1979	66	21 cm	9061213118	f. 9.30	7928351
Unknown	Reclametekenen	Culemborg	Educaboek/Stam/Robijns. 1.	Unknown	55	30 cm	9011711505	f. 10.90	7934107
Unknown	Unknown	Reclasseringswerk , Het	een onderzoek naar de tijdsbesteding en het functioneren.'an reclasseringsteams.	Unknown	59	25 cm	9012024072	f. 7	7916184
Unknown	Recreatie in Meijendel rapport	's-Gravenhage	Duinwaterleiding	1978	88	25 cm & kaart (41 x 48 cm, gevouwen tot 24 cm	N/A	Unknown	7919322
Unknown	Recreatie in Noord-Holland onderzoek recreatievaarwegen 1975 en 1976	62 p., [2] bladen tabn.	ill. ; 30 cm.	Unknown	Unknown	Unknown	N/A	f. 12.50	7916536
Unknown	Recu eil de travaux d'histoire et de philologie	Louvain	Bibliothèque de l'université. 6e série fase. 3	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Recueil des cours	Leyden	Sijthoff ; [vervolgens] Alphen aan den Rijn	Unknown	405	24 cm	9028610081	f. 75	7910235
Unknown	Unknown	Redactiesommen	soort bij soort rekenvraagstukjes voor de basisschool.	Unknown	48	20 cm	9022712524	f. 6	7970215
Unknown	Redde rationem : copia verborum	Groningen	Wolters-Noordhoff	1979	117	21 cm	9001571700	Unknown	7920254
Unknown	Redde rationem : recapitulations	111 p. ; 22 X 17 cm. ISBN 90-01-57183-2 geb.	f. 18.90 7941148	Unknown	Unknown	Unknown	9001571832	f. 18.90	7941148
Unknown	Unknown	Delft	Kamer van Koophandel en Fabrieken voor Delft en omstreken. Aangenomen titel. 1979 / uitgesproken door F. Hekker.	Unknown	Unknown	Unknown	N/A	Unknown	7908339
Unknown	Unknown	[Leeuwarden]	[Kamer van koophandel en fabrieken voor Friesland]. Aangenomen titel. 1979.	Unknown	15	30 cm	N/A	Unknown	7910051
Unknown	Unknown	Gouda	Kamer van koophandel en fabrieken voor Gouda en omstreken. Aangenomen titel. [1979].	Unknown	47	30 cm	N/A	Unknown	7910030
Redeker, Hans	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Rederijkersstudiën	Gent	Rijksuniversiteit. 12	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Redl, Fritz	Kinderen die haten	Utrecht	Bijleveld	1978	223	21 cm	9061312191	f. 24.50	7910501
Redouté, P. J.	Les roses	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	2802300024	Unknown	7922398
Unknown	Reedijk-Boersma, Laura — De aanraking	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9026304560	f. 9.50	7931045
Unknown	Unknown	Reeks studiekring Drion. — Deventer	Kluwer. geschrift no. 4 — A. E. du Perron — Paardesprongen en bokkesprongen in de lucht	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Reeks van historische studies	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	Unknown	Unknown
Unknown	Reële waarde van de emancipatie van de vrouw	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	Unknown	7908261
Unknown	Reeman, Douglas — Aanval uit zee	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9023504178	f. 19.90	7903928
Unknown	Reeman, Douglas — Het eiland van de halfgoden	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9020513923	f. 19.90	7942193
Unknown	Reeman, Douglas — Het laatste gevecht	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	901002783X	f. 19.90	7952272
Unknown	Reeman, Douglas — Treffen op volle zee	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9010025292	f. 19.50	7950426
Unknown	Reeman, Douglas — Val aan en vernietig!	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9023504011	f. 19.90	7910091
Unknown	Reen, Ton van — De gevangene die vermoord werd aangetroffen in de Libertystraat	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9026956541	f. 9.90	7926223
Unknown	Reen, Ton van — Soms ben ik de grote condor	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9062805612	f. 12.90	7930324
Unknown	Reenen, P. van — Overheidsgeweld : een sociologische studie van de dynamiek van het geweldsmonopolie	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9014027966	f. 42.50	7925109
Unknown	Reenen, Piet van — Overheidsgeweld : een sociologische studie van de dynamiek van het geweldsmonopolie	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	Unknown	Unknown
Unknown	Reese, W. — Het Maltezerkruis	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	f. 1.25	7915354
Unknown	Reeskamp, Jan — De Nederlandse stoomtram in oude ansichten	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	f. 19.50	7922002
Unknown	Reeskamp, Jan — Utrecht in oude ansichten	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	N/A	f. 20.25	7947615
Unknown	Unknown	Refleks	visies op jeugdliteratuur. — Lier	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Reflex reuzen reeks. — Utrecht	Reflex	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Reform vademecum : alfabetisch reformvoedingsmiddelen-overzicht	Antwerpen	Schutter. Fotomech. herdr. van de oorspr. uitg.	Unknown	156	56 cm	9070261014	f. 1.95	7928233
Unknown	Unknown	Reformatie reeks	toerusting van gemeenteleden. — Kampen	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Refractional influences in astrometry and geodesy : organized by IAU in cooperation with IAG and IUGG, held in Uppsala, Sweden, 1-5 August 1978	Dordrecht [etc.]	Reidel	1979	394	25 cm	9027710376	f. 95	7951538
Unknown	Regelen met betrekking tot het afbreken van zwangerschap : (Wet afbreking zwangerschap)	['s-Gravenhage]	[Staatsuitgeverij]	1979	120	28 cm	9012024676	f. 14	7919245
Unknown	Unknown	Regeling opleiding B-verpleegkundige	d.d. 30 mei 1975	1975	56	23 cm	9060877020	f. 5	7931456
Unknown	Unknown	z	e. Luchtvaartwetgeving	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Regelingen voor de export : een aantal regelingen en faciliteiten, die van belang zijn voor de Nederlandse exporteur	's-Gravenhage	Ministerie van economische zaken	1978	34	22 cm	N/A	Unknown	7921231
Unknown	Regels voor de titelbeschrijving	87 p. ; 30 cm. Oorspr. titel	ISBD (M)	Unknown	Unknown	Unknown	9062522343	f. 14.98	7903588
Unknown	Regeltechniek	's-Gravenhage [etc.]	Nijgh & Van Ditmar. Dl. 2.	Unknown	194	29 cm	9023601947	f. 26.50	7928124
Unknown	Regeltechniek	's-Gravenhage [etc.]	Nijgh & Van Ditmar. Dl. 1	Unknown	76	27 cm	9023601858	f. 23.75	7917061
Unknown	Regenbogenbücher	[16] p.	ill. ; 14 X 22 cm. 20	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Regenboogboekjes : serie bijbelse vertel-, kijk-en werkboekjes	[16] p.	ill. ;14X22cm. f. 2.50 7931524 14	Unknown	Unknown	Unknown	N/A	f. 2.50	7931524
Regensteiner, Else	Handboek voor wevers : ideeën en technieken	141 p.	ill. ; 28 cm. Oorspr. titel	Unknown	Unknown	Unknown	9021506009	f. 46.75	7947082
Unknown	Regents, reformers and revolutionaries: Indonesian voices of colonial days : selected historical readings 1899-1949	Unknown	Unknown	Unknown	199	23 cm	N/A	Unknown	7951388
Unknown	Regeren en reageren	17 p.	ill. ; 21 cm. Lit. opg. f. 1.- 7931174 Les 2	Unknown	Unknown	Unknown	N/A	f. 1	7931174
Unknown	Unknown	Leiden [etc.]	Brill. Tl. 1 / mit beiträgen von H. R. Idris und K. Röhrborn.	Unknown	57	25 cm	9004059156	f. 32	7953277
Unknown	Regio : Engelse vocabulaire	192 p.	ill. ; 19 cm & bijl. ISBN 90-275-1465-8	Unknown	Unknown	Unknown	9027514658	f. 8.05	7942081
Unknown	Unknown	Regionaal ontwikkelingsplanning Noord-oost Friesland	ontwikkelingsschets 1978 van Noord-oost Friesland [Leeuwarden]	Unknown	Unknown	Unknown	N/A	Unknown	7970806
Unknown	Regionaal statistisch jaarboek	213 p.	hoofdzakelijk tabn. ; 29 cm.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Regional planning	The Hague [etc.]	Mouton. 9	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Regional policies in Nigeria, India, and Brazil	The Hague [etc.]	Mouton	1978	319	24 cm	9027978425	Unknown	7903670
Unknown	Regionale economische jaarcijfers	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7970765
Unknown	Regionale ekonomiese politiek	Amsterdam	WBS	1979	Unknown	Unknown	N/A	Unknown	7941440
Unknown	Unknown	Leiden	Nederlands instituut voor praeventieve gezondheidszorg TNO	1979	135	30 cm	N/A	Unknown	7921024
Unknown	Regionale ontwikkelingsplanning Noordoost Friesland : jongerenrapport naar aanleiding van een leefsituatieonderzoek onder jongeren van 15 tot 25 jaar in de gemeenten Dantumadeel, Dokkum, Kollumerland c.a., Oostdongeradeel en Westdongeradeel	Driesum	Gemeentehuis	1978	42	21 X 30 cm	N/A	Unknown	7915545
Unknown	Regionale radio-omroep in Nederland : ontwikkeling en beleid : Beleidsbrief	17, [8] p.	krtn. ; 24 cm. ISBN 90-12-02568-0	Unknown	Unknown	Unknown	9012025680	f. 3.50	7926116
Unknown	Regionale radio-omroep in Nederland : ontwikkeling en beleid : beleidsbrief van de Minister van cultuur, recreatie en maatschappelijk werk	's-Gravenhage	Staatsuitgeverij	1979	26	24 cm	N/A	Unknown	Unknown
Unknown	Regionale studies	Wageningen	ICW. 14	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Regionalisatie van de gezondheidszorg en enkele verwante werksoorten in Zuid-Holland	's-Gravenhage	Werkgroep regionalisatie	1978	114	27 cm	N/A	f. 5	7910540
Unknown	Regionalism and the United Nations	Dobbs Ferry, New York	Oceana ; Alphen aan den Rijn	Unknown	603	25 cm	0379005913	f. 90	7956243
Unknown	Register basisonderwijs : onderwerpen met S.I.S.O: en/ of jeugd-S.I.S.O: kodering voor het documentatiecentrum de schoolmediatheek	's-Gravenhage	NBLC	1979	154	24 cm	9062522424	f. 18.45	7950365
Unknown	Unknown	's-Gravenhage	NIWO	1979	272	21 cm	N/A	Unknown	7937407
Unknown	Register van toegelaten bestrijdingsmiddelen die buiten de agrarische sector worden gebruikt	Wageningen	Ministerie van volksgezondheid en milieuhygiëne	1978	48	16 X 23 cm	N/A	f. 18	7914280
Unknown	Register van toegelaten bestrijdingsmiddelen in de landbouw	Wageningen	Ministerie van landbouw en visserij	1977	84	16 X 23 cm	N/A	f. 18	7914281
