Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Beke, Caret	Pim Pandoer en de tijgerhaai	Hoorn	West-Friesland	1975	144	18 x 12	9020509608	fl. 2.75	7506582
Beke, Caret	Pim Pandoer	Hoorn	West-Friesland	1975	144	18 x 12	9020510185	fl. 2.75	7507449
Beke, Caret	Pim Pandoer in het slot van de levende dode	Hoorn	West-Friesland	1975	144	18 x 12	9020509616	fl. 2.75	7506597
Bekker, M. E., J. de Boer [en] J. de Jong	Kust-en oeverwerken	99 blz	m	1974	99	27 x 20	N/A	fl. 20.50	Unknown
Unknown	Beknopt jaarverslag [van del Stichting voor bodemkartering	Wageningen	In eigen beheer (Staringgebouw; postbus 98)	1973	94	24 x 17	N/A	Unknown	7529330
Unknown	Beknopt overzicht van de ontwikkelingen te Eindhoven in de negentiende eeuw en twintigste eeuw	Eindhoven	Gemeentearchief	1975	20	21 x 15	N/A	Unknown	7514986
Unknown	Beknopt overzicht van de sociale zekerheid in België	[Brussel (België)]	Ministerie van sociale voorzorg (Zwarte Lievevrouwstraat 3C)	1973	250	Unknown	N/A	fl. 150	7507924
Unknown	Beknopt verslag [van de] Cultuurraad voor de Nederlandse cultuurgemeenschap	[Vergaderingen	gehouden in de periode 7 maart 1972 - 17 juni 1975	1975	Unknown	Unknown	N/A	Unknown	7517999
Unknown	Beknopt verslag [van del Vlaamse gewestraad	[Vergaderingen	gehouden in de periode 16 april 1975 5 juni 1975]	1975	Unknown	30 x 22	N/A	Unknown	7517995
Unknown	Beknopte atlas voor het voortgezet onderwijs	Amst	J	1974	82	30 x 21	9028007911	fl. 14.50	7503723
Unknown	Beknopte bouwkunde	Kwantes	J	1975	380	28 x 23	9023807243	fl. 41.25	7511235
Unknown	Beknopte didaxologie	Gron	H	1974	434	24 x 16	N/A	fl. 37.50	Unknown
Unknown	Belasting-en sociale wetten	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Baarn, Nederlands Onderwijs Instituut (Lt	Unknown	Unknown	1975	24	16 x 11	N/A	Unknown	7509815
Unknown	Belasting, Het, ABC	Amst	Annoventura (Singel 1J6)	1975	112	29 x 14	N/A	fl. 6.50	7503609
Unknown	Belastingheffing van de gehuwde vrouw	Deventer	Kluwer	1975	51	24 x 16	9020004352	fl. 11.50	7511492
Belcampo [Pseudoniem van Herman Pieter Schönfeld Wichers]	Het grote gebeuren	]	Kosmos	1975	166	20 x 13	9021504707	fl. 14.90	7506924
Unknown	Beleggingen van institutionele beleggers	's—Gravenh	Staatsuitgeverij	1972	31	29 x 20	N/A	fl. 6	7528129
Unknown	Beleggingsfonds voor-verslag [van het] goudmijnwaarden	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Beleidsnota goederenvervoer	's—Gravenh	Staatsuitgeverij	1975	68	27 x 20	N/A	fl. 8.50	Unknown
Unknown	Beleidsnota [voor de] provincie Noord-Brabant 1975	Cs-Hertogenb	Provinciaal bestuur van Noord-Brabant (Guido Gezellelaan 70)	1975	94	29 x 21	N/A	Unknown	7527588
Unknown	Beleidsplan voor de verkeersveiligheid	's—Gravenh	Staatsuitgeverij	1975	81	Unknown	N/A	fl. 10.50	Unknown
Unknown	Beleidsplan voor het onderwijs aan groepen in achterstandssituaties	's—Gravenh	Staatsuitgeverij	1974	40	27 x 20	N/A	fl. 3.08	Unknown
Unknown	Belevenissen, De, van een tiener	De Bilt	De Fontein	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	België en het internationaal strafrecht	Leuven (België)	Uitgeverij Acco	1975	418	22 x 14	N/A	fl. 76	7513044
Unknown	België glanshaard der kunsten	Brussel (België)	Vokaer	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	België in E	264 blz	m	1972	264	26 x 19	9028900780	Unknown	7515384
Unknown	Boek 1	189 blz	m	1975	189	Unknown	903060171X	Unknown	7516033
Unknown	Belgisch recht -Strafwetboek	Lier (België)	Van In	1975	545	20 x 13	9030600012	Unknown	7507879
Unknown	Belgisch, Het, monetair stelsel	Brussel (België)	Ministerie van buitenlandse zaken, buitenlandse handel en ontwikkelingssamenwerking	1975	67	22 x 14	N/A	Unknown	7514063
Unknown	Belgische, De, gezondheidszorg in profiel	Nuyens	L	Unknown	93	24 x 16	N/A	fl. 13	7509341
Unknown	Belgische, De, grondwet	Lier (België)	Van In	1974	73	20 x 14	9030603046	Unknown	7504177
Unknown	Belgische, De, overheidsdiensten	Brussel (België)	Belgisch Instituut voor wetenschap der politiek (Elyzeese Veldenstraat 43); Brux	1985	Unknown	Unknown	N/A	Unknown	7508967
Bell, Daniel	De komst van de post-industriële samenleving	Deventer	Kluwer	1974	259	Unknown	9031100145	fl. 29.50	7502272
Bell, Thomas	The anatomie of popish tyrannie	Amst	Theatrum Orbis Terrarum	1975	192	Unknown	9022107140	fl. 35	7517181
Belle, Gilbert van	De Semeia-bron in het vierde evangelie	160 blz	n 	1975	160	Unknown	N/A	Unknown	7515526
Belle, Gilbert van Jezus	een "wonder-man"	(België)	Patmos	1975	16	Unknown	9029298766	Unknown	7512452
Unknown	Belles, De, heures van Jean, due de Berry	Utr	Het Spectrum	1975	268	Unknown	9027482764	fl. 130	7507775
Belline	Het derde oor	155 blz	m	1975	155	Unknown	9020248286	fl. 19.50	7507067
Bellingen, P. van	Meerwaarde en inkomenshetverdeling in België	(België), Amst	Standaard Wetenschappelijke Uitgeverij	Unknown	156	Unknown	N/A	fl. 13.50	Unknown
Bellman, Beryl Larry	Village of curers and assassins	The Hague	Mouton	1975	196	Unknown	N/A	fl. 58.25	7508220
Bellow, Saul	Pluk de dag	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7515290
Bellow, Saul	Sammler's planeet	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7507826
Unknown	Beloofde, Het, land? Rol van de religies in het Midden-Oostenkonflikt	Met bijdragen van Bernardus Alfrink	W	1975	98	Unknown	9026303343	fl. 9.75	7515576
Beltman, G. J., [en] B. H. Brouwer	Verbroken kluisters	Meppel	H	1975	Unknown	Unknown	9024837006	fl. 5	7512961
Beltman, H.	Verdikken en geleren	Wageningen	H	1975	129	Unknown	N/A	fl. 28.50	7528063
Beltman, Herman	Verdikken en geleren	Wageningen	H	1975	130	24 x 17	N/A	Unknown	7508889
Bemmelen, J. M. van	Ons strafrecht	Gron	H	1975	419	19 x 13	N/A	fl. 25	Unknown
Ben, Nicolaas van der	The proem of Empedocles' Peri physios	Amst	B	1975	233	Unknown	N/A	Unknown	7517398
Unknown	Benadering van de ontwikkeling van de kosten van de Nederlandse gezondheidszorg	Ministerie van volksgezondheid en milieuhygiene (Dokter Reijersstraat 12); fs-Gravenh	Staatsuitgeverijl	1975	40	Unknown	N/A	fl. 4.90	Unknown
Benchley, Peter	De zomer van de witte haai	Utr	A	1974	225	Unknown	9022951413	fl. 18.90	7510288
Bender, Hans	Verborgen realiteit	[De Bilt	De Fontein	Unknown	270	Unknown	9026130120	fl. 27.50	7516349
Bender, Mari José	Zelf kinderkleren maken	Utr	Het Spectrum	Unknown	205	Unknown	9027407886	fl. 6.90	7507122
Benedict, Peter	Ula	XVI, 280 blz	m	1974	280	Unknown	N/A	fl. 64	Unknown
Beneker, W., en Hanna Lam	Het verhaal van Israël	Wageningen	Zomer & Keuning	1975	99	Unknown	9021045818	fl. 14.90	7508540
Unknown	Benelux atlas	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7504866
Unknown	Benelux-middengebied, Het	)	W	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Boes, L	55 blz	m	1972	173	Unknown	N/A	Unknown	7509164
Unknown	Bijdragen tot de opbouw van een structuurbeeld	Unknown	Unknown	1963	83	Unknown	N/A	Unknown	7509167
Unknown	Bijdragen tot de opbouw van een ruim -telijk model	106 blz	m	1967	54	Unknown	N/A	Unknown	7509166
Unknown	Beneluxwetgeving inzake de bescherming van tekeningen of modellen	Beneluxverdrag inzake tekeningen of modellen	met als bijlage de Eenvormige Beneluxwet inzake tekeningen of modellen (Trb	1974	138	Unknown	9027110166	fl. 9.50	7503174
Benes, J., W. J. Diepeveen [en] A. Twijnstra	Marke bouwonderneming	Alphen aan den Rijn	-ting in de Samsom	1975	166	Unknown	N/A	fl. 69.50	Unknown
Bengtson, Bo	Honden van de hele wereld	Wageningen	L	1975	288	Unknown	9020417118	fl. 29.50	7516076
Benjamin, Alfred	Het helpende gesprek	Ilaarlem	De Toorts	1975	Unknown	Unknown	N/A	fl. 22	7514596
Bennema, B. A.	Algemene biologie	Gron	Wolters-Noordhoff	1975	88	Unknown	N/A	fl. 12	Unknown
Bennema, B. A.	Milieuhygiëne	Gron	Wol Noordhoff	Unknown	79	Unknown	N/A	fl. 9.90	Unknown
Bennema, B. A.	Seksualiteit en voortplanting	Gron	Wol Noordhoff	1975	72	Unknown	N/A	fl. 7.40	Unknown
Bennema, B. A.	Voortplanting	Gron	Wol Noordhoff	Unknown	16	Unknown	N/A	fl. 3	Unknown
Benner, Robbert	Antibody formation in mouse hone marrow	's-Gravenh		1975	128	Unknown	N/A	Unknown	7517397
Bennet, Matthew	Points overheard	Amst	Meulenhoff Educatief	1975	90	22 x 14	9028002146	fl. 9.90	7508789
Bennet-England, Rodney	Fitboek voor mannen	Bussum	CentriPress	Unknown	220	21 x 13	9030500174	fl. 12.90	7507699
Bennett, Dennis, en Rita Bennett	Nieuw leven met de Heilige Geest	Kampen	J	1975	208	21 x 12	9024201373	fl. 17.50	7506205
Bennett, Jasmine	Verborgen liefde	Naarden	Williams Nederland (postbus 5028)	Unknown	64	23 x 16	N/A	fl. 1.10	7502381
Benoit, Jacques	Meester Eckehart	Deventer	Ankh-Hermes	Unknown	128	21 x 12	9020252518	fl. 19.50	7514901
Benschop, Albert, [en] Ton Kee	De bedrijfsbezetting van de Enka-Breda	[Nijmegen]	Socialistiese Uitgeverij Nijmegen	Unknown	144	22 x 15	N/A	fl. 8.50	7503748
Benschop, Nel	Een boom in de wind	Kampen	J	1974	50	21 x 13	9024250242	fl. 5.90	7502812
Benschop, Nel	Een vlinder van God	Kampen	J	1975	62	21 x 13	9024250234	fl. 7.50	7508324
Benschop, Nel	Gouddraad uit vlas	Kampen	J	1974	48	22 x 13	9024250250	fl. 5.90	7502811
Benschop, Nel	Wit als sneeuw	Kampen	J	1974	32	21 x 12	9024250277	fl. 4.90	7503636
Bensoussan, A., E. Gerald Hurst jr [and] B. Näslund	Management applications of modern control theory	Amst	North-Holland Publishing Company	1974	346	23 x 16	N/A	fl. 98.80	7503619
Bentford, Danny	De bruidegom wil niet meer	[Naarden	Williams Nederland (postbus 5028)	1975	128	18 x 11	N/A	Unknown	7505537
Benthem van den Bergh, G. van	The interconnection between processes of state and class formation: problems of conceptualisation	The Hague	Institute of social studies	1975	23	30 x 21	N/A	Unknown	7527937
Benzoni, Juliette	Marianne en haar geketende vrijbuiter	's-Gravenh	Zuid -Hollandsche U	1974	301	24 x 16	9023502701	fl. 29.50	7505741
Unknown	Beoordelingslijst ergonomie	130 blz	m	1975	130	22 x 14	N/A	Unknown	7526139
Berckmans, P., P. Gevers, en A. L. Mok	Adekwaatheid van arbeidsmarktinformatie	Leuven (België)	Acco]	1975	93	24 x 16	N/A	fl. 15	7515864
Berenblum, I.	Carcinogenesis as a biological problem	Amst	North-Holland Publishing Company	1974	376	25 x 17	N/A	Unknown	7503163
Berendsen, Anne	Groot tegelboek	Keezer	Sigurd Schoubye, 	Unknown	287	31 x 22	N/A	fl. 39.50	7516679
Berenschot, B.	Pret met natuurkundige proeven	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7503309
Berg, C. C.	A new species of Cecropia (Moraceae)	Utr	Botanisch museum en herbarium van de Rijksuniversiteit te Utrecht (Maliebaan 5)	Unknown	2	24 x 16	N/A	Unknown	7529721
Berg, C. C.	A new species of Helianthostylis (Moraceae)	Utr	Botanisch museum en herbarium van de Rijksuniversiteit te Utrecht (Maliebaan 5)	1974	3	Unknown	N/A	Unknown	7528995
Berg, Arie van den	Mijn broertje kende nog geen kroos	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7507613
Berg, C. van den	Ontwikkelingen in het onderzoek van de landinrichting	Wageningen	Instituut voor cultuurtechniek en waterhuishouding (Postbus 35)	1541	5	Unknown	N/A	Unknown	7528036
Berg, [en] G. Hengeveld	Ik kan het niet laten	Kampen	J	1975	156	Unknown	902423106X	fl. 11.50	7508362
Berg, Cees van den	Sport als nieuws	Zie: Hemels	Joan 51	Unknown	Unknown	Unknown	N/A	Unknown	7502560
Berg, Herma M. van den, en Regn. Steensma	Groningen, Friesland, Drenthe	Lutmer	J	1974	223	Unknown	9024641616	fl. 15	7504259
Berg, J. van den	Bedreigde vrijheid	Kampen	1975	Unknown	Unknown	Unknown	N/A	Unknown	7508578
Berg, Johannes Abel van den	Estradiol and ribosomal RNA in rooster liver	Gron	Veenstra-Visser Offset (Oude Kijk in 't 	1975	69	23 x 16	N/A	Unknown	7505962
Berg, J. Th. J. van den, [en] H. A. A. Molleman	Crisis in de Nederlandse politiek	Alphen aan den Rijn	Samsom	1975	243	Unknown	N/A	fl. 17.50	Unknown
Berg, M. C. van den, [en] C. Rethmeier	Gezond Stam-Robijns	116 blz	m	1975	83	Unknown	N/A	fl. 6.50	Unknown
Berg, M. D. H. van den, en Y. Dubosq	Eenvoudige Franse handelsterminologie	Ten dienste van praktijk-kandidaten	meao, heao en handelscursussen	Unknown	107	Unknown	N/A	fl. 7.90	Unknown
Berg, Marcellinus Latnbertus Jozef van den	Some investigations on the chemical nature of kerogen	Culemborg	Princo (Staalweg 16A)	1975	106	Unknown	N/A	Unknown	7507705
Berge, Erik Jan Franciscus Maria ten	Folate metabolism and diphenylhydantoin in experimental epilepsies	pl	z	1975	189	Unknown	N/A	Unknown	7516669
Berge, H. C. ten	Canaletto en andere verhalen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7504894
Berge, H. C. ten	Een geval van verbeelding	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7503090
Berge, Claude van de	De oever	(België), Standaard Uitgeverij; Amst	P	1975	223	Unknown	N/A	fl. 21.90	Unknown
Berge, R. van den	België in de wereld	(België)	Plantyn	1975	92	Unknown	N/A	Unknown	Unknown
Unknown	Bij klassegebruik fr	Unknown	Unknown	1975	93	Unknown	N/A	Unknown	7505108
Unknown	Bij klassegebruik fr	Unknown	Unknown	1975	61	Unknown	N/A	Unknown	7507777
Bij klassegebruik fr. 58.-. [prod.nr. 75 16 167]	België in de wereld	(België)	Plantyn	Unknown	Unknown	Unknown	N/A	Unknown	7516167
Unknown	Bij Thuis	(België)	Plantyp	1975	28	21 x 17	N/A	Unknown	Unknown
Bij klassegebruik fr. 22.-. [prod.nr. 75 14 4881	België in de wereld	(België)	Plantyn	Unknown	Unknown	Unknown	N/A	Unknown	7514488
Unknown	Bij Van hier naar elders	Deurne	Antw	1975	Unknown	Unknown	N/A	Unknown	7516781
Bergen, Bart van, en Louk Hollands	Naar een profiel van de verpleegkundige	Lochem	De Tijdstroom	1975	120	22 x 15	N/A	fl. 14	7516047
Bergen, Ludger Franz Maria van	Licht op het leven van religieuzen	Nijmegen	Thoben offset	1975	408	Unknown	N/A	Unknown	7508853
Berger, Bert	45 liedjes voor kinderen van 4-8	Utr	J	1975	20	Unknown	902624505X	fl. 4.60	7515972
Berger, C.	De eutrofiering en het voorkomen van oscillatoria agardhii gom	12 blz	m	1975	12	29 x 21	N/A	Unknown	7526079
Berger, en A. bij de Vaate	Chemische, bacteriologische en biologische kenmerken van het water in het Lauwersmeer van 1969 t/m 1972	Lelystad	Rijksdienst voor de I	1972	8	Unknown	N/A	Unknown	7526076
Berger, J.,	J	Anvers (Belgique)	Plantyn	1975	135	22 x 17	N/A	Unknown	Unknown
Bij klassegebruik fr. 85.-. [prod.nr. 75 12 5941	J	Anvers (Belgique)	Plantyn	Unknown	Unknown	Unknown	N/A	Unknown	7512594
Bij [et] A. Wirix	En route	Deurne	Anvers (Belgique), Plantyn	1974	115	21 x 15	N/A	Unknown	Unknown
Unknown	Bij klassegebruik fr	198 blz	m	1975	198	Unknown	N/A	Unknown	7502317
Unknown	Bij klassegebruik fr	151 blz	m	1975	151	Unknown	N/A	Unknown	7516895
Bij klassegebruik fr. 144.-. [prod.nr. 75 12 6451	40 blz	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	7512645
Berger, Peter L.	De grote piramide	Bilthoven	[Ambo	Unknown	243	21 x 12	9026302983	fl. 24.50	7515578
Berger, Peter L. en Brigitte Berger	Sociologie	Bilthoven	Ambo	1975	335	Unknown	902632006X	fl. 22.50	7511436
Berger, Rolf	Eerste liefde -eerste sex	Amst	[H	1975	159	27 x 21	9023001605	fl. 17.90	7504726
Berger, Willem J.	Helpen bij leven en welzijn	Nijmegen	Dekker & Van de Vegt	1975	Unknown	20 x 13	902559820X	fl. 22.50	7505980
Bergeyk, K. van, [en] A. .1. Liedekerken	Procestechnologie	Duyvestijn	F	Unknown	112	Unknown	N/A	fl. 14.50	Unknown
Berggren, Erik	The psychology of confession	Leiden	E	1975	218	25 x 16	N/A	fl. 72	Unknown
Berggren, William A., and John A. van Couvering	The late neogene	Amst	Elsevier Pub!	1974	216	Unknown	N/A	fl. 62.40	7503166
Bergh, Karel Van den	Bidprentjes in de Zuidelijke Nederlanden	VI, VIII, 82 blz	m	Unknown	82	Unknown	N/A	Unknown	7517071
Bergh, G. van.	Bidprentjes in de Zuidelijke Nederlanden	VI, VIII, 82 blz	m	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Bergh-Braam, A. H. M. van den,	pleegkunde	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Berghe, A. F. M. van den,	Functionele aardrijkskunde voor het basisonderwijs -Nieuwe leesvormen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Berghe, Pierre L. van den	Man in society	Amst	Elsevier	Unknown	300	22 x 14	N/A	fl. 32.50	7510718
Berghmans, Constant	Zo was	(België)	C	1973	76	Unknown	N/A	Unknown	7509039
Berghmans, Jan	Vader waarnaar streven wij? (Standaard; Moussault)	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7504991
Berghuis, G., W. G. Goelema en W. J. Huijssoon	Handelskennis voor leao	Amst	W	1975	255	22 x 16	9024909112	fl. 9	7513426
Berghuis, [en] H. M. van Neck	Examenopgaven handelskennis voor mavo	Amst	Antw	Unknown	Unknown	22 x 15	N/A	Unknown	Unknown
Unknown	Bundel 5	Unknown	Unknown	1974	56	Unknown	9024908795	fl. 8.10	7502332
Unknown	Bundel 5	Unknown	Unknown	1974	37	Unknown	9024908809	fl. 5.75	7502331
Unknown	Bundel  -Geintegreerde opgaven handelskennis voor m	Amst	W	Unknown	32	Unknown	9024908124	fl. 2.30	7511682
Unknown	Bundel  -Kennis van het economisch leven in kort bestek	Amst	Antw	Unknown	98	Unknown	9024906385	fl. 9	7511687
Unknown	Bundel  -Meerkeuzetoetsen boekhouden en bedrijfsrekenen voor mavo	Amst	Antw	1975	48	Unknown	9024906806	fl. 2.30	7511681
Unknown	Bundel  - Tentamenopgaven boekhouden voor mavo	Amst	W	1975	48	Unknown	9024909236	fl. 6.90	7511683
Bundel  - [en] H. W. Stoelhorst	Bedrijfsrekenen	Amst	Antw	1975	192	22 x 15	9024908701	fl. 6.90	7513422
Bundel  - [en] H. W. Stoelhorst	 - -Kennis van het economisch leven	Amst	Antw	1975	194	29 x 21	902490854X	fl. 8.70	7509634
Berghuis, M.	Opdat het Christelijk en Godvrezend opgevoed wordt	Goes	Oosterbaan & Le Cointre	1975	215	Unknown	N/A	fl. 14.50	7510333
Bergier, Jacques	Visum voor een andere aarde	191 blz	m	1975	191	Unknown	9020232894	fl. 25	7516102
Berglund, Inge, [and] Sten Jakobsson	Practise your grip	's-Gravenh	Van Goor Zonen	1975	94	Unknown	N/A	fl. 6.95	Unknown
Berglund, Inge, [and] Sten Jakobsson	 - The grip	's-Gravenh	Van Goor Zonen	1975	84	Unknown	N/A	fl. 35	Unknown
Bergman, Hans	Mijn leven een uitdaging	Part	prijs opgeheven	Unknown	Unknown	Unknown	N/A	Unknown	7504916
Bergman, Ingmar	Scènes uit een huwelijk	Utr	A	Unknown	144	Unknown	9022972798	fl. 14.90	7505601
Bergman, Weija	Wat is de waarheid? Roman	Wageningen	Zomer & Keuning	1974	224	Unknown	9021032066	fl. 5.95	7502163
Bergmann, Ernst D.,	 Reiner, Markus, 	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Bergmann, Benjamin Fürchtegott Balthasar von	Nomadische Streifereien unter den Kalmüken in den 	B	Anthropological Publications	1803	349	Unknown	N/A	fl. 108	7516629
Bergsma, Th. [en] A. de Swart	Kompas	75 blz	m	1975	75	17 x 19	9024281113	fl. 0.54	7516693
Bergwerff, J.	Rozenburg in oude ansichten	Zaltbommel	Europese Bibliotheek	1975	74	Unknown	N/A	fl. 21.90	7508471
Unknown	Bericht van de Stichting Adviesbureau onroerende zaken	's-Gravenh	Staatsuitgeverij	1974	87	24 x 17	N/A	fl. 24.50	7527637
Unknown	Bericht van de tweede wereldoorlog	)	P	1940	Unknown	Unknown	N/A	fl. 19.50	7508283
Unknown	Berichten uit het Rijksinstituut voor de volksgezondheid	's-Gravenh	Staatsuitgeverij	1973	364	Unknown	N/A	Unknown	Unknown
Unknown	Berichten van de Rijksdienst voor het oudheidkundig bodemonderzoek	['s-Gravenh	Staatsuitgeverij]	1972	222	26 x 21	N/A	fl. 29.50	Unknown
Unknown	Berichten van het Rijksinstituut voor onderzoek in de bos-en landschapsbouw "De Dorschkamp" voorheen Stichting hosbouwproefstation "De Dorschkamp"	Wageningen	In eigen beheer (Postbus 23)	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Berkel, C. E. van	Kweken met vogels en beplanting in en om de volière	Zutphen	W	1975	178	25 x 18	N/A	fl. 37.50	Unknown
Berkel, Th. L. van	Land van Cuyk	's-Gravenh	Landbouw-Economisch Instituut (Conradkade 175)	Unknown	72	23 x 16	N/A	fl. 8.50	7527978
Berkel, Willy van	De vrouw van de schilder	Haarlem	J	1975	158	22 x 15	9025702287	fl. 16.90	7509652
Berkhof, Aster [Pseudoniem van Louis van den	De vrouw van de schilder	Haarlem	J	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Bergh]	De heer in grijze mantel	]	Grote letter bibliotheek (Oudaen 3)	Unknown	304	26 x 18	N/A	fl. 21.75	7513313
Bergh]	 Goliath of hoc- de gorilla's de beschaving aan de dieren brachten	(België), Amst	Standaard Uitgeverij	Unknown	150	28 x 19	N/A	fl. 14.50	Unknown
Bergh]	Het einde van alles	Brugge (België), Orion [Desclée de Brouwer]:'s-Gravenh	Scheltens & Giltay	Unknown	278	Unknown	9026411421	fl. 17.50	7502425
Bergh]	Het huis van mama Pondo	(Belgié), Standaard Uitgeverij; Amst	P	Unknown	354	Unknown	N/A	fl. 21.50	Unknown
Bergh]	Isidoor	Ilasselt (België)	Heideland -Orbis; [Heerlen,Zuider Boekcentrale	Unknown	297	Unknown	9029140070	fl. 12.75	7516835
Bergh]	Patricia	Hasselt (België)	Heideland -Orbis; [Heerlen, Zuider Boekcentrale	1975	242	Unknown	9029141112	fl. 22.75	7514191
Bergh]	Peter Kansas en de bergduivels	(België), Amst	Standaard Uitgeverij	Unknown	120	Unknown	N/A	fl. 9.90	Unknown
Bergh]	Rotsen in de storm	Hasselt (België)	Heideland -Orbis; [Heerlen,Zuider Boekcentrale	Unknown	216	21 x 14	9029140119	Unknown	7514190
Bergh]	Vakantie met drie	Ilasselt (België)	Heideland -Orbis; [Heerlen, Zuider Boekcentrale	1975	211	21 x 14	9029140046	fl. 19.25	7516836
Bergh]	Veel geluk, professor! 10e druk	Hasselt (België)	Heideland -Orbis; [Heerlen, Zuider Boekcentrale, 1975]	Unknown	207	21 x 14	9029140038	fl. 12.50	7516834
Berkhof, H.,	seman-van Leer, E	Nijkerk	G	1975	346	22 x 15	902660503X	fl. 45	7515136
