Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Groot-Conte, Hans de	Alleen verder	Alkmaar	Kluitman	1980	157	18 cm	9020651617	f. 3.65	8042007
Groot-Conte, Hans de	Alleen verder	Alkmaar	Kluitman	1980	157	18 cm	9020651617	f. 3.65	8042007
Groot-Conte, Hans de	Alleen verder	Alkmaar	Kluitman	1980	157	18 cm	9020651617	f. 3.65	8030230
Groot-Conte, Hans de	Alles is veel voor wie niet veel verwacht : roman	Alkmaar	Kluitman	1980	125	22 cm	9020645058	f. 8.50	8042033
Groot-Conte, Hans de	Als het hart spreekt	Alkmaar	Kluitman	1979	157	18 cm	9020651463	f. 3.65	8030226
Groot-Cante, Hans de	Ms het hart spreekt	Alkmaar	Kluitman	1979	157	18 cm	9020651463	f. 3.65	8030226
Groot-Cante, Hans de	Een grote liefde eindigt nooit	Alkmaar	Kluitman	1980	160	18 cm	9020651692	f. 3.65	8042008
Groot-Conte, Hans de	Een grote liefde eindigt nooit	Alkmaar	Kluitman	1980	160	18 cm	9020651692	f. 3.65	8042008
Unknown	Unknown	Alkmaar	Kluitman	1980	159	18 cm	9020651536	f. 3.65	8042006
Groot-Conte, Hans de	Helga's eerste dag	Alkmaar	Kluitman	1980	159	18 cm	9020651536	f. 3.65	8042006
Groot-Canto, Hans de	Helga's eerste dag	Alkmaar	Kluitman	1979	159	18 cm	9020651536	f. 3.65	8030228
Groot-Canto, Hans de	Helga's eerste dag	Alkmaar	Kluitman	1979	159	18 cm	9020651536	f. 3.65	8030228
Groot-Canto, Hans de	Het kind dat Bette wilde...	Hoorn	Westfriesland	1979	144	18 cm	9020515909	f. 3.65	8008220
Groot-Canto, Hans de	Een kind is maar geleend	Alkmaar	Kluitman	1980	160	18 cm	9020651579	f. 3.65	8030229
Groot-Canto, Hans de	Kinderen vliegen uit	Alkmaar	Kluitman	1980	160	18 cm	902065165X	f. 3.65	8030231
Groot-Canto, Hans de	Kinderen vliegen uit	(Sneeuwbalserie) (Zuster Britta) ISBN 90-206-5165-X	f. 3.65 8030231	Unknown	160	18 cm	902065165X	f. 3.65	8030231
Groot-Canto, Hans de	Maar de twijfel blijft	Alkmaar	Kluitman	1980	160	18 cm	9020651439	f. 3.65	8042005
Groot-Canto, Hans de	Maar de twijfel blijft	Alkmaar	Kluitman	1980	160	18 cm	9020651439	f. 3.65	8042005
Groot-Canto, Hans de	Mireille aanvaardt het leven	Alkmaar	Kluitman	1979	159	18 cm	9020603329	f. 3.25	8030245
Groot-Canto, Hans de	Moeder uit liefde	Alkmaar	Kluitman	1980	158	18 cm	9020651366	f. 3.65	8030224
Groot-Canto, Hans de	Moeder uit liefde	Alkmaar	Kluitman	1980	158	18 cm	9020651366	f. 3.65	8030224
Groot-Canto, Hans de	Het nieuwe begin	Alkmaar	Kluitman	1980	159	18 cm	9020650823	f. 3.65	8030223
Groot-Canto, Hans de	Het nieuwe begin	159 p.	foto ; 18 cm.	Unknown	Unknown	Unknown	9020650823	f. 3.65	8030223
Groot-Canto, Hans de	Ontmoeting met het verleden	Alkmaar	Kluitman	1980	157	18 cm	9020650777	f. 3.65	8030222
Groot-Canto, Hans de	Ontmoeting met het verleden	Alkmaar	Kluitman	1980	157	18 cm	9020650777	f. 3.25	8030222
Groot-Canto, Hans de	Een sterker band door tegenspoed	Alkmaar	Kluitman	1979	159	18 cm	9020651390	f. 3.65	8030225
Groot-Canto, Hans de	Een sterker band door tegenspoed	Alkmaar	Kluitman	1979	159	18 cm	9020651390	f. 3.65	8030225
Groot-Canto, Hans de	Vaarwel, Anthony	Alkmaar	Kluitman	1980	158	18 cm	9020651498	f. 3.65	8030227
Groot-Canto, Hans de	Vaarwel, Anthony	Alkmaar	Kluitman	1980	158	18 cm	9020651498	f. 3.65	8030227
Groot-Canto, Hans de	Zilveren schakels voor Riny	Alkmaar	Kluitman	1979	160	18 cm	9020603256	f. 3.25	8030256
Groot-Canto, Hans de	Zuster Britta	Alkmaar	Kluitman	1980	158	18 cm	9020650734	f. 3.65	8042004
Groot-Canto, Hans de	Zuster Britta	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Alkmaar	Kluitman	1980	158	18 cm	9020650734	f. 3.65	8042004
Groot-Cante, Hans de	Zuster Britta	Alkmaar	Kluitman	1980	158	18 cm	9020650734	f. 3.65	8030221
Groot-Canto, Hans de	Zuster Britta	Alkmaar	Kluitman	1980	158	18 cm	9020650734	f. 3.65	8030221
Groot Wassink, J.	Hedendaagse Franciscaanse spiritualiteit : een handreiking aan ecologen	Haarlem	Gottmer	1980	133	21 cm	9025713548	f. 16.90	8037144
Unknown	Unknown	Groote , Het, tafereel der dwaasheid	vertoonende de opkomst	Unknown	386	42 cm	9022202542	f. 795	8016135
Grootenboer, J. J.	Grote Sien en kleine Sien : klopjes in Twente	Hengelo	Smit	1979	84	19 cm	9062895174	f. 19.50	8069614
Grootenhuis, Jan Geu	Theileriosis of wild bovidae in Kenya with special reference to the eland : (taurotragus oryx)	[S.1.]	[s.n.]	1979	209	23 cm	N/A	Unknown	8060390
Grootes, E. K.	Literatuurhistorie en Cats' visie op de jeugd : rede, uitgesproken bij de aanvaarding van het ambt van gewoon hoogleraar in de historische Nederlandse letterkunde aan de universiteit van Amsterdam op 9 juni 1980	Groningen	Wolters-Noordhoff	1980	19	24 cm	9001356109	f. 6	8030153
Grooth, Bernard Gerard de	Optical and electrical studies on the organization of the photosynthetic membrane	MI]	[s.n.]	1980	128	24 cm	N/A	Unknown	8077218
Grootings, P. R.	Oudere werknemers in het uitgeversbedrijf : een inventariserend onderzoek naar de problematiek van oudere werknemers werkzaam in uitgeverijbedrijven	Nijmegen	Instituut voor toegepaste sociologic	1979	220	22 cm	9063701950	f. 25	8002173
Grootjans, B. M.	Het Axelse bos	B. M. Grootjans. [Hulst]	Vogelwacht Oost-Zeeuwsch-Vlaanderen "De Steltkluut"	1977	20	21 cm	N/A	f. 3	8066518
Unknown	Grootmoeders kookboek	Rotterdam	Lekturama	1980	184	26 cm	N/A	f. 33	8024005
Grosheide, F. W.	De brief aan de Hebreeen	Kampen	Kok	1980	199	21 cm	9024233151	f. 23.75	8021199
Grosheide, F. W.	De brief van Jakobus	Unknown	Unknown	Unknown	Unknown	Unknown	9024233127	f. 15.50	8021201
Grosheide, F. W.	Uitkering en indexering na echtscheiding : preadvies uitgebracht voor de Nederlandse vereniging voor rechtsvergelijking	Deventer	Kluwer	1980	124	25 cm	9026811578	f. 24	8016186
Grosheide F. Wzn, G. H. A.	"Meetkundig" : afscheidscollege gegeven bij zijn aftreden als hoogleraar in de wiskunde aan de faculteit der wiskunde en natuurwetenschappen van de Vrije universiteit to Amsterdam op 16 november 1979	[Amsterdam]	Vrije universiteit	1979	17	21 cm	N/A	Unknown	8063318
Gross, H.	Zur Entstehungs-geschichte der Tabula Peutingeriana	Amsterdam	Meridian Publishing Co.	1980	110	23 cm	9060411358	f. 30	8050127
Grosscurt, A. C.	Some physiological aspects of the insecticidal action of diflubenzuron, an inhibitor of chitin synthesis	[S.1.]	[s.n.]	1980	103	24 cm	N/A	Unknown	8074368
Grosser, Manfred	Conditiegymnastiek : theoretische achtergrond 635 oefeningen oefenprogramma's	Haarlem	Vriesenborch	1980	119	24 cm	9060760867	f. 29	8048371
Grossman, Richard	Jouw keuze is jouw keuze :kiezen en delen vanuit jezelf	Haarlem	Toorts	1979	116	24 cm	9060202910	f. 23	8001390
Grossmann, Siegfried	Genadegaven in evenwicht : van charismatische beweging tot charismatische gemeentevernieuwing	Kampen	Kok	1980	174	21 cm	9024201446	f. 17.50	8019205
Grosz, George	Ecce homo	Amsterdam	Meulenhoff/Landshoff	1980	84	26 cm	9029083212	f. 29.50	8045014
Unknown	Unknown	Amsterdam	Arbeiderspers. nr. 17	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Alkmaar	De Alk. no. 688	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Athenaeum-Polak & Van Gennep. Alfred DOblin	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Grote , Het, boek voor jongens	Unknown	Unknown	Unknown	Unknown	Unknown	9062760058	f. 12.50	8033124
Unknown	Grote , Het, boek voor meisjes	Unknown	Unknown	Unknown	Unknown	Unknown	9062760031	f. 12.50	8033125
Unknown	Unknown	Bussum	De Boer Maritiem. Hans Donat	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Alphen aan den Rijn	Sijthoff	1980	444	: 24 cm	9021826259	f. 29.50	8024217
Unknown	Grote , Het, gebeuren	Amsterdam	Meulenhoff Educatief	1979	32	22 cm	9028019650	f. 3.30	8011025
Unknown	Grote , Het, gebeuren	Amsterdam	Meulenhoff Educatief	1980	32	22 cm	9028019650	f. 3.50	8044103
Unknown	Grote , Het, Kerstvertelboek	Nijkerk	Callenbach	1979	223	26 cm	9026641117	f. 32.50	8003085
Unknown	Unknown	Hilversum	Nooit gedacht	1980	16	24 cm	N/A	Unknown	Unknown
Unknown	Unknown	Deventer	Ankh-Hermes. Edda	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Grote letter bibliotheek. 266	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Brussel Den Haag	Manteau ; [vervolgens] Brussel ; Amsterdam	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	De kleine Johannes	tweede deal 154	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Rotterdam	Lekturama. Mysterieuze gebieden op aarde	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Grote Nederlandse Larousse encyclopedie : in vijfentwintig delen	Hasselt	Heideland-Orbis ; 's- Gravenhage	Unknown	374	31 cm	9029110007	f. 113.50	8024050
Unknown	Unknown	Grote ontmoetingen	literaire monografieen.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Grote , De, Oosthoek	encyclopedic en woordenboek.	Unknown	644	29 cm	9060462181	f. 120	8041391
Unknown	Unknown	Utrecht	Oosthoek. Over 1979.	Unknown	431	29 cm	9060462319	f. 59.50	8024045
Unknown	Unknown	Utrecht [etc.]	Spectrum. 24 dln. Dl. 22	Unknown	559	30 cm	9027489726	f. 113.50	8002146
Unknown	Grote , De, stad	Baam	Bosch & Keuning	1980	57	21 cm	9024643562	f. 8.90	8016142
Unknown	Grote , Het, Weight Watchers kookboek	Amsterdam [etc.]	Elsevier	1980	Unknown	Unknown	9010032949	f. 35	8039182
Unknown	Grote Winkler Prins : encyclopedic in 25 delen	Amsterdam [etc.]	Elsevier. le dr.	1870	576	28 cm	9010023001	f. 139	8046248
Unknown	Grote Winkler Prins jaarboek	360 p.	ill. ; 29 cm. ISBN 90-10-03492-5 geb.	Unknown	Unknown	Unknown	9010034925	f. 53.50	8039211
Grotenhuis, Aertjan	Motorrijtuigenbelasting : simpel antwoord op allerhande vragen	Anthem	Noorduijn	1980	213	22 cm	9020302760	f. 17.50	8039114
Grotenhuis, A. L. J.	Belastingfraude in Nederland : het rapport van Bijsterveld : feiten en meningen	Arnhem	Gouda Quint	1980	129	25 cm	9060002024	f. 17.50	8041106
Grothues, 13.	Anna sust susannA : een verzameling palindromen, chronogrammen, anagrammen, calembours en kabbala's	Maasbree	Zelen	1979	157	21 cm	9062806120	f. 19.90	8036192
Groustra, G. R.	It kleaster Foswert	Hallum	At-See	1979	36	21 cm	9064181012	f. 10.95	8075827
Groves, Colin P.	Notes on the systematics of Babyrousa (Artiodactyla, Suidae)	Leiden	Rijksmuseum van natuurlijke historie	1980	30	25 cm	N/A	Unknown	8061379
Unknown	Growth and properties of metal clusters : applications to catalysis and the photographic process proceedings of the 32nd International Meeting of the Societe de chimie physique, Villeurbanne, 24-28 September 1979	Amsterdam [etc.]	Elsevier	1980	549	27 cm	0444418776	f. 200	8025102
Unknown	Growth hormone and other biologically active peptides proceedings of the International symposium held in Milan September 17-19, 1979	Amsterdam [etc.]	Excerpta Medica	1980	282	25 cm	9021904241	f. 110	8028407
Grubert, M.	Vraag het oma : een schat van handigheidjes, fijne kneepjes en goede mad uit grootmoeders ervaring	Amsterdam [etc.]	Meulenhoff	1980	159	22 cm	9010025403	f. 14.50	8007154
Grubert, M.	Vraag het oma : een schat van handigheidjes, fijne kneepjes en goede raad uit grootmoeders ervaring	Amsterdam [etc.]	Meulenhoff	1980	159	22 cm	9010025403	f. 15.50	8043100
Gruelle, Johnny	Lappen Gijs	Haarlem	Oberon	1980	91	24 cm	9032003607	f. 14.95	8039167
Gruelle, Johnny	Lappen Lijs	Haarlem	Oberon	1980	95	24 cm	9032003593	f. 14.95	8039166
Griindemann, R. W. M.	Jongeren in de bouw : eindrapport : een onderzoek onder jongeren die als timmerman of metselaar in de bouw werken	XIII, 84, [5] p.	tabn. ; 30 cm. Lit. opg. 8061471 Griindematm	Unknown	Unknown	Unknown	N/A	Unknown	8061471
Gruenwald, Ithamar	Apocalyptic and Merkavah mysticism	Leiden [etc.]	Brill	1980	251	25 cm	N/A	Unknown	Unknown
Unknown	Unknown	Geschichte des antiken Judentums and des Urchristentums ; bd. 14) Lit. opgn. ISBN 90-04-05959-8 geb.	f. 80.- 8008191	Unknown	Unknown	Unknown	9004059598	f. 80	8008191
Grumbach, Manfred	Tafeltennis : basistraining voor school en vereniging	Baarn	Hollandia	1980	134	21 cm	9060450876	f. 22.50	8024016
Grumbkow, Jaspar von	Sociale vergelijking van salarissen	[Si.]	[s.n.]	1980	185	24 cm	N/A	Unknown	8068674
Grune, D.	The revised MC ALGOL 68 test set	Amsterdam	Mathematisch centrum	1979	251	29 cm	N/A	Unknown	8062837
Gruppe, Henry E.	De fregatten	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Time-life	1980	176	29 cm	9061824117	f. 39.90	8045056
Gruppelaar, H.	Comparison of experimental and calculated neutron emission spectra and angular distributions	Petten	ECN	1980	121	30 cm	N/A	Unknown	8068808
Gruppelaar, H.	The contribution of (n, p) and (n, a) reactions to fission-product capture cross sections	Petten	ECN	1979	36	30 cm	N/A	Unknown	8060908
Gruyl, Martin de	Dit land rond Rotterdam	Hoorn	Westfriesland	1980	185	23 cm	9020515314	f. 29.50	8042295
Gruys, Erik	Bovine renal amyloidosis : a comparative pathological study of secondary amyloidosis	[S.1.]	[s.n.]	1979	176	24 cm	N/A	Unknown	8060389
Gruys, J. A.	Typographi & bibliopolae neerlandici usque ad annum MDCC thesaurus Thesaurus Nederlandse boekdrukkers en boekverkopers tot 1700 : met plaatsen en jaren van werkzaamheid	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Nieuwkoop	De Graaf	1980	172	25 cm	9060043669	f. 70	8051332
Grymeston, Elizabeth	Miscelanea meditations memoratives	Amsterdam	Theatrum Orbis Terrarum ; Norwood	Unknown	66	22 cm	902210933X	f. 16	8071121
Grijs, Piet (ps. van Hugo Brandt Corstius)	Buikhuisen, dom en slecht	Amsterdam	Vrij Nederland	1978	43	18 cm	N/A	Unknown	8066747
Grijs, Ferdinand de	Brieven aan de parelvisser : over tijd, leven en sterven, heden en toekomst	Baarn	Ambo	1980	80	21 cm	9026305125	f. 12.50	8046056
Grijssen, J. G.	On the modelling of flood flow in large river systems with flood plains : paper presented at the XVIII IAHR Congress, Cagliari, Italy, September 10-15, 1979	Delft	Waterloopkundig laboratorium	1980	7	30 cm	N/A	Unknown	8075758
Unknown	Guatemala	[Amsterdam]	Amnesty international	1979	25	30 cm	N/A	Unknown	Unknown
Guben, Giinter	Rufen im Wind : Gedichte	Bergen	Van der Wal	1975	12	Unknown	N/A	f. 60	8066681
Gudde, H. W. J.	Prisma-woordenboek : Nederlands- Frans	Utrecht [etc.]	Spectrum	1980	320	19 cm	9027435057	f. 5.30	8007238
Gudde, H. W. J.	Prisma-woordenboek : Nederlands- Frans	Utrecht [etc.]	Spectrum	1980	320	18 cm	9027435057	f. 5.30	8038360
Gudmundsson, Sigurdur	Sigurdur Gudmundsson : situaties : Stedelijk museum Amsterdam, 23 februari t/m/ 14 april 1980	Amsterdam	Stedelijk Museum	1980	28	28 cm	N/A	Unknown	8062520
Guepin, J. P.	Doorkruiste verwachtingen : essays	Amsterdam	Arbeiderspers	1977	211	20 cm	9029518499	f. 21.25	8060401
Guerard, Michel	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Guerard : la grande cuisine minceur	Bussum	Van Dishoeck	1980	464	25 cm	N/A	Unknown	Unknown
Unknown	Unknown	Guerard	la grande cuisine minceur. ISBN 90-269-3164-6 geb.	Unknown	Unknown	Unknown	9026931646	f. 64.50	8019081
Gueriff, Fernand	Saint-Nazaire en cartes postales anciennes	Zaltbommel	Bibliotheque Europêenne	1980	155	15 x 21 cm	9028809317	f. 30.90	8027079
Guerin, Daniel	Proudhon en het arbeiderszelfbestuur	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	8070289
Giirtler, Paul	Hartstocht voor het mogelijke : hoop als spijze voor het geloof : pleidooi van een onconventioneel christen	Kampen	Kok	1980	193	22 cm	9024200466	f. 29	8038280
Giittinger, V. A.	Veiligheid van kinderen in woonwijken	Leiden	Nederlands instituut voor praeventieve gezondheidszorg TNO. Dl. 3	Unknown	Unknown	Unknown	N/A	Unknown	8061472
Giittinger, Viktor Alexander	Met het oog op hun veiligheid : de ontwikkeling van een konfliktobservatietechniek ter beoordeling van de verkeersveiligheid van woongebieden voor kinderen	[S.1.]	[s.n.]	1980	310	24 cm	N/A	Unknown	8072388
Guicciardijn, M. Lowijs	Beschrijvinghe van alle de Nederlanden anderssins ghenoemt Neder-Duytslandt	[Haarlem]	[Fibula-Van Dishoeck]	1979	Unknown	Unknown	9022834239	f. 175	8004332
Unknown	Guide to agricultural information sources in Asia and Oceania	The Hague	Federation Internationale de documentation	1980	72	24 cm	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Meulenhoff Educatief	1979	35	23 cm	N/A	Unknown	8027124
Unknown	Guide to the library bilingualism	Leeuwarden	Centre for educational assistance in Friesland	1980	18	22 x 22 cm	N/A	Unknown	8075543
Guidoni, Enrico	De Inka's	Alphen aan den Rijn	ICOB	1980	189	34 cm	9061130689	f. 34.90	8038132
Guild, Robin	De finishing touch	Amerongen	Gaade	1980	263	30 cm	9060170164	Unknown	8044322
Guillim, John	A display of heraldrie	Amsterdam	Theatrum Orbis Terrarum ; Norwood	Unknown	16	31 cm	9022109348	Unknown	8076141
Guillot, Rene	Kinderencyclopedie	Aartselaar ; Harderwijk	Parade-bock	1980	59	31 cm	9024321085	f. 12.50	8016123
Unknown	Guinee-Bissau	Den Haag	NOVIB ; Amsterdam	Unknown	20	30 cm	N/A	f. 6	8073345
Guirlande, Christina	Detta of een pop zonder armen	Herkde-Stad	Micron	1978	128	21 cm	N/A	f. 15.65	8029072
Guirlande, Christina	Juana, een Aymara-kind	[Ertvelde]	Van Hyfte	1980	95	23 cm	9064875030	f. 24	8037157
Guldemond, Arno	Familieverhaaltjes	Ridderkerk	Gradivus	1979	103	22 cm	9063175027	f. 12.90	8045260
Guldemond, Arno	Jakko en het oude stadje om de hoek	Alkmaar	Kluitman	1980	42	21 cm	9020690515	f. 4.10	8030501
Guldemond, Amo	Kabouter Roodbaard	Alkmaar	Kluitman	1980	44	21 cm	9020690485	f. 4.10	8030502
Guldemond, Arno	Kabouter Roodbaard in het land van de elfjes	Alkmaar	Kluitman	1980	44	21 cm	9020690507	f. 4.10	8030503
Guldemond, Arno	Kabouter Roodbaard naar het land van de reuzen	Alkmaar	Kluitman	1980	44	21 cm	9020690531	f. 4.10	8030504
Unknown	Unknown	Gulden , De, veder	verzamelde gedichten.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Gulden , Een, voor een drenkeling	Haarlem	KNBRD	1979	11	21 cm	N/A	Unknown	8068090
Guldenmund, Andre	Literatuuroverzicht projektonderwijs ; gesystematiseerde verzameling van samenvattingen en titels van recente literatuur over projektonderwijs	Amsterdam	SISWO	1980	127	24 cm	N/A	f. 12	8066099
Gulik, J. J. v. d.	Blokker in oude ansichten : dl. 2	Zaltbommel	Europese Bibliotheek	1980	38	15 x 21 cm	9028810765	f. 32.50	8045005
Gulik, Robert van	Het Chinese lakscherm	Amsterdam [etc.]	Elsevier	1980	204	20 cm	9010025071	f. 14.50	8046526
Gulik, Robert van	Fantoom in Foe-Lai	Amsterdam [etc.]	Elsevier	1980	167	20 cm	901002329X	f. 13.90	8016046
Gulik, Robert van	Halssnoer en kalebas	Amsterdam [etc.]	Elsevier	1980	150	20 cm	N/A	f. 13.90	8004222
Gulik, Robert van	Halssnoer en kalebas	Amsterdam [etc.]	Elsevier	1980	150	20 cm	9010029336	f. 13.90	8021061
Gulik, Robert van	Klokken van Kao-yang	Amsterdam [etc.]	Elsevier	1980	203	20 cm	9010029328	f. 13.90	8004221
Gulik, Robert van	Klokken van Kao-yang	Amsterdam [etc.]	Elsevier	1980	202	20 cm	N/A	f. 13.90	8021060
Gulik, Robert van	Labyrinth in Lan-Fang	Amsterdam [etc.]	Elsevier	1980	242	20 cm	9010034690	f. 14.50	8046257
Gulik, Robert van	Meer van Mien-yuan	Amsterdam [etc.]	Elsevier	1980	199	20 cm	9010027503	f. 13.90	8007162
Gulik, Robert van	Moord op het maanfeest	Amsterdam [etc.]	Elsevier	1980	164	20 cm	9010031330	f. 13.90	8022105
Gulik, Robert van	Moord op het Maanfeest	Amsterdam [etc.]	Elsevier	1980	164	20 cm	9010031330	f. 14.50	8043062
Gulik, Robert van	De parel van de keizer	Amsterdam [etc.]	Elsevier	1980	198	20 cm	9010034682	f. 14.50	8046258
Gulik, Robert van	Rechter Tie	Amsterdam	Loeb	1980	177	20 cm	9062132391	f. 17.50	8051206
Gulik, Robert van	Het rode paviljoen	Amsterdam [etc.]	Elsevier	1980	202	20 cm	9010031349	f. 13.90	8022106
Gulik, Robert van	Het rode paviljoen	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Gulik ;	ingel. door Janwillem van de Wetering ; met ill. [en bew. uit het Engels] van de auteur.	Unknown	202	20 cm	9010031349	f. 14.50	8043063
Gulik, Robert van	Het spookklooster	Amsterdam [etc.]	Elsevier	1980	184	20 cm	9010027511	f. 14.50	8043060
Gulik, Robert van	Vier vingers	Utrecht	Knippenberg	1980	23	29 cm	N/A	f. 2.50	8063194
Gulik, Robert van	Vijf gelukbrengende wolken	Amsterdam [etc.]	Elsevier	1980	141	20 cm	9010023303	f. 13.90	8016045
Gulik, Robert van	Zes zaken voor Rechter Tie	Amsterdam [etc.]	Elsevier	1980	158	20 cm	901002508X	f. 14.50	8046522
